id,title,rating,year,actors_tsne_1,actors_tsne_2,type,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,Game-Show,History,Horror,Music,Musical,Mystery,News,Reality-TV,Romance,Sci-Fi,Short,Sport,Talk-Show,Thriller,War,Western,nan
tt0086904,Another Country,0.125,0.6330275229357802,0.23592809,0.7642789,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt0086935,Balkan Spy,0.6875,0.6330275229357802,0.45490405,0.20249107,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0086960,Beverly Hills Cop,0.25,0.6330275229357802,0.86350846,0.34095854,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0086961,No End,0.21875,0.6422018348623872,0.11558071,0.86858463,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt0086969,Birdy,0.1875,0.6330275229357802,0.6684853,0.34454894,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0086979,Blood Simple,0.28125,0.6330275229357802,0.40592036,0.12458235,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt0086984,Body Double,0.0625,0.6330275229357802,0.8017894,0.49062932,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0086993,The Bounty,0.125,0.6330275229357802,0.7203822,0.33755153,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0087003,Broadway Danny Rose,0.25,0.6330275229357802,0.8045913,0.3515633,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0087004,The Brother from Another Planet,0.03125,0.6330275229357802,0.57263434,0.123606,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0087065,Cloak & Dagger,0.0,0.6330275229357802,0.16585353,0.62152207,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0087075,The Company of Wolves,0.0,0.6330275229357802,0.44068664,0.36925697,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0087188,The Ship Sails On,0.28125,0.6238532110091732,0.37585998,0.76939356,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0087231,The Falcon and the Snowman,0.0625,0.6422018348623872,0.48411766,0.5599655,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0087277,Footloose,0.0,0.6330275229357802,0.872114,0.593969,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
tt0087280,The Element of Crime,0.03125,0.6330275229357802,0.3215351,0.58520424,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt0087332,Ghostbusters,0.375,0.6330275229357802,0.97787344,0.48173347,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0087363,Gremlins,0.21875,0.6330275229357802,0.5506419,0.36849833,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0087414,The Hit,0.125,0.6330275229357802,0.14958623,0.88179207,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt0087469,Indiana Jones and the Temple of Doom,0.28125,0.6330275229357802,0.48712525,0.55771244,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0087481,Double Trouble,0.15625,0.6330275229357802,0.485731,0.67111987,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0087538,The Karate Kid,0.21875,0.6330275229357802,0.8392674,0.7531822,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0087544,Nausicaä of the Valley of the Wind,0.4375,0.6330275229357802,0.79776603,0.6474063,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0087553,The Killing Fields,0.375,0.6330275229357802,0.8045487,0.28206867,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0087578,Wheels on Meals,0.125,0.6330275229357802,0.32356423,0.7859237,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0087597,The Last Starfighter,0.03125,0.6330275229357802,0.7688962,0.46100795,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0087644,Love Streams,0.3125,0.6330275229357802,0.8001834,0.34714705,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0087650,Love and Doves,0.40625,0.6422018348623872,0.27676636,0.70977986,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt0087755,The Muppets Take Manhattan,0.0625,0.6330275229357802,0.28496593,0.6279724,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0087781,The Natural,0.25,0.6330275229357802,0.6407881,0.24992913,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0087800,A Nightmare on Elm Street,0.25,0.6330275229357802,0.5634256,0.5380451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0087803,1984,0.15625,0.6330275229357802,0.9332922,0.4998595,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0087814,Nothing Left to Do but Cry,0.3125,0.6330275229357802,0.69354796,0.3007115,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0087821,Full Moon in Paris,0.21875,0.6330275229357802,0.54042155,0.49571007,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt0087843,Once Upon a Time in America,0.53125,0.6330275229357802,0.89422905,0.2999087,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0087884,"Paris, Texas",0.46875,0.6330275229357802,0.84087896,0.70226216,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0087892,A Passage to India,0.21875,0.6330275229357802,0.6428796,0.4495221,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0087909,Phenomena,0.03125,0.6422018348623872,0.80384326,0.11967504,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0087921,Places in the Heart,0.25,0.6330275229357802,0.8654369,0.32424176,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0087928,Police Academy,0.03125,0.6330275229357802,0.6419121,0.6522182,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0087932,The Pope of Greenwich Village,0.0,0.6330275229357802,0.5687113,0.5678252,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0087968,Racing with the Moon,0.0,0.6330275229357802,0.38843402,0.47451663,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt0087995,Repo Man,0.0625,0.6330275229357802,0.8411445,0.7022603,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0088000,Revenge of the Nerds,0.0,0.6330275229357802,0.8977799,0.3905819,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0088002,My New Partner,0.1875,0.6330275229357802,0.41931444,0.67176104,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt0088011,Romancing the Stone,0.09375000000000044,0.6330275229357802,0.7958461,0.38770998,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0088015,Ronia: The Robber's Daughter,0.21875,0.6330275229357802,0.6152743,0.10075131,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0088083,Sexmission,0.28125,0.6330275229357802,0.13169724,0.6887153,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0088128,Sixteen Candles,0.125,0.6330275229357802,0.6265989,0.2984637,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt0088146,A Soldier's Story,0.1875,0.6330275229357802,0.27817243,0.606363,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0088170,Star Trek III: The Search for Spock,0.0,0.6330275229357802,0.6075568,0.01054883,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0088172,Starman,0.125,0.6330275229357802,0.8355223,0.35169244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
tt0088178,Stop Making Sense,0.6562499999999996,0.6330275229357802,0.20236367,0.72932637,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0088184,Stranger Than Paradise,0.25,0.6330275229357802,0.49887496,0.42933917,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0088194,Streets of Fire,0.03125,0.6330275229357802,0.96795833,0.46428385,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0088247,The Terminator,0.46875,0.6330275229357802,0.782022,0.4161086,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0088258,This Is Spinal Tap,0.40625,0.6330275229357802,0.92549837,0.45656163,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0088275,The Times of Harvey Milk,0.49999999999999956,0.6330275229357802,0.6996329,0.37829447,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0088286,Top Secret!,0.1875,0.6330275229357802,0.87162876,0.157155,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0088322,Under the Volcano,0.0625,0.6330275229357802,0.74782085,0.31389838,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0088323,The NeverEnding Story,0.21875,0.6330275229357802,0.9287571,0.40713713,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0088338,The Elusive Summer of '68,0.59375,0.6330275229357802,0.070503056,0.58796626,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt0088461,What Have I Done to Deserve This?,0.15625,0.6330275229357802,0.33607915,0.8926008,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0088478,Amazing Stories,0.25,0.6422018348623872,0.73808,0.6333776,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0088484,Blackadder II,0.625,0.6513761467889907,0.38205692,0.7532942,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0088491,The Bugs Bunny/Looney Tunes Comedy Hour,0.53125,0.6422018348623872,0.081626326,0.9902253,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0088509,Dragon Ball,0.59375,0.6513761467889907,0.17596772,0.63096124,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0088513,The Equalizer,0.375,0.6422018348623872,0.76671034,0.45454586,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0088526,The Golden Girls,0.49999999999999956,0.6422018348623872,0.6649002,0.3635167,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0088527,Growing Pains,0.0,0.6422018348623872,0.7066262,0.66178226,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0088528,Adventures of the Gummi Bears,0.28125,0.6422018348623872,0.06394625,0.57876045,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0088559,MacGyver,0.3125,0.6422018348623872,0.67021865,0.6121783,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0088571,Moonlighting,0.3125,0.6422018348623872,0.7066619,0.7102906,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0088610,Small Wonder,0.125,0.6422018348623872,0.44954008,0.5747589,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0088631,Thundercats,0.40625,0.6422018348623872,0.09429991,0.59495735,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0088634,The Twilight Zone,0.34375,0.6422018348623872,0.19724089,0.6232048,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0088680,After Hours,0.3125,0.6422018348623872,0.869895,0.4796039,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0088683,Agnes of God,0.0,0.6422018348623872,0.64783204,0.70082325,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0088748,Asterix Versus Caesar,0.0625,0.6422018348623872,0.5841255,0.7527125,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0088763,Back to the Future,0.59375,0.6422018348623872,0.7065392,0.4783532,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0088794,Better Off Dead,0.15625,0.6422018348623872,0.5275772,0.6061342,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt0088846,Brazil,0.375,0.6422018348623872,0.91634357,0.55219245,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
tt0088847,The Breakfast Club,0.375,0.6422018348623872,0.9664494,0.4675807,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0088930,Clue,0.21875,0.6422018348623872,0.7200719,0.3699736,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0088933,Cocoon,0.03125,0.6422018348623872,0.7095653,0.2026926,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0088939,The Color Purple,0.34375,0.6422018348623872,0.8138877,0.76051116,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0088944,Commando,0.03125,0.6422018348623872,0.85887593,0.25119236,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt0088993,Day of the Dead,0.15625,0.6422018348623872,0.7445532,0.6913234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt0089013,Demons,0.0,0.6422018348623872,0.60146207,0.3878678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0089015,Desert Hearts,0.15625,0.6422018348623872,0.5227311,0.20111308,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt0089087,The Emerald Forest,0.09375000000000044,0.6422018348623872,0.22369398,0.5653401,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0089092,Enemy Mine,0.0625,0.6422018348623872,0.9280126,0.40718102,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0089108,Waiting for the Hearse,0.4375,0.6422018348623872,0.25977665,0.6814426,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0089118,F/X,0.03125,0.6513761467889907,0.57077026,0.70241475,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt0089126,Fandango,0.03125,0.6422018348623872,0.40130752,0.7727667,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0089153,Flesh+Blood,0.03125,0.6422018348623872,0.4468927,0.6274706,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0089155,Fletch,0.09375000000000044,0.6422018348623872,0.8673769,0.16330597,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0089175,Fright Night,0.125,0.6422018348623872,0.665703,0.17282107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0089218,The Goonies,0.34375,0.6422018348623872,0.9071465,0.55259365,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0089264,Heaven Help Us,0.09375000000000044,0.6422018348623872,0.54964584,0.7035346,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt0089276,The Official Story,0.34375,0.6422018348623872,0.63537407,0.79631805,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0089374,Police Story,0.28125,0.6422018348623872,0.5835877,0.11284909,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0089385,The Journey of Natty Gann,0.125,0.6422018348623872,0.18225822,0.53060704,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0089424,Kiss of the Spider Woman,0.21875,0.6422018348623872,0.7096891,0.48171312,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0089457,Ladyhawke,0.09375000000000044,0.6422018348623872,0.88094467,0.34610075,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0089461,The Last Dragon,0.0625,0.6422018348623872,0.39606676,0.45403785,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0089470,The Legend of Billie Jean,0.0,0.6422018348623872,0.74212825,0.43097004,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0089504,Lost in America,0.125,0.6422018348623872,0.5539323,0.23957351,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0089560,Mask,0.1875,0.6422018348623872,0.7253502,0.52072114,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0089603,Mishima: A Life in Four Chapters,0.40625,0.6422018348623872,0.21837619,0.5284518,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0089606,My Life as a Dog,0.3125,0.6422018348623872,0.61187845,0.1005474,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0089643,Murphy's Romance,0.125,0.6422018348623872,0.21156842,0.58867496,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt0089748,When Father Was Away on Business,0.34375,0.6422018348623872,0.5267674,0.8478346,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0089755,Out of Africa,0.15625,0.6422018348623872,0.80715215,0.5146679,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt0089767,Pale Rider,0.21875,0.6422018348623872,0.859944,0.7227928,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tt0089791,Pee-wee's Big Adventure,0.125,0.6422018348623872,0.47438928,0.31738448,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0089841,Prizzi's Honor,0.03125,0.6422018348623872,0.74500185,0.23155555,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0089853,The Purple Rose of Cairo,0.34375,0.6422018348623872,0.80561227,0.35079312,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt0089869,The Quiet Earth,0.03125,0.6422018348623872,0.3789659,0.49490696,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
tt0089881,Ran,0.49999999999999956,0.6422018348623872,0.9609668,0.7300682,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0089885,Re-Animator,0.1875,0.6422018348623872,0.5095726,0.37409312,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0089886,Real Genius,0.09375000000000044,0.6422018348623872,0.8850076,0.281357,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
tt0089907,The Return of the Living Dead,0.21875,0.6422018348623872,0.32926467,0.38699922,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0089908,Return to Oz,0.0625,0.6422018348623872,0.6430243,0.5300639,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0089927,Rocky IV,0.09375000000000044,0.6422018348623872,0.84626126,0.74282235,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0089941,Runaway Train,0.1875,0.6422018348623872,0.57732725,0.173071,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0089960,Vagabond,0.3125,0.6422018348623872,0.30347222,0.60622853,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0089994,Follow That Bird,0.03125,0.6422018348623872,0.44502845,0.552921,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0090015,Shoah,0.6562499999999996,0.6422018348623872,0.20655447,0.6605005,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0090022,Silverado,0.1875,0.6422018348623872,0.8329236,0.52653027,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0090103,The Sure Thing,0.125,0.6422018348623872,0.24886936,0.8484607,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt0090110,Sweet Dreams,0.125,0.6422018348623872,0.74156606,0.43122604,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0090115,Snowroller - Sällskapsresan II,0.0,0.6422018348623872,0.09532684,0.827819,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0090180,To Live and Die in L.A.,0.21875,0.6422018348623872,0.4352537,0.30915934,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0090197,In a Glass Cage,0.03125,0.6513761467889907,0.18346241,0.6325983,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0090203,The Trip to Bountiful,0.25,0.6422018348623872,0.34849003,0.52866703,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0090248,Vampire Hunter D,0.125,0.6422018348623872,0.4193725,0.6006676,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0090270,Vision Quest,0.03125,0.6422018348623872,0.62763715,0.30067033,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
tt0090305,Weird Science,0.0,0.6422018348623872,0.967983,0.46595168,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
tt0090315,When the Wind Blows,0.34375,0.6513761467889907,0.41495606,0.5827539,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
