id,voteCount,country,language,kw1,kw2,kw3,r_cast1,r_cast2,r_crew1,r_crew2,rating,year,type,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,Game-Show,History,Horror,Music,Musical,Mystery,News,Reality-TV,Romance,Sci-Fi,Short,Sport,Talk-Show,Thriller,War,Western
tt0092149,0.0009259050081926146,0.2967032967032967,0.23958333333333331,0.24302216791824366,0.07302770066580694,-0.0673077334213458,0.0009876235517804663,-0.009397609451484,0.14456147502120884,-0.0010579594101563438,0.28125,0.6513761467889907,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0092263,0.007133156236420392,0.3626373626373627,0.96875,0.2712804804953199,-0.1530588029093941,-0.16850166413753082,0.0019555143787898534,-0.017384915670803087,-0.005103919673305118,-0.003481557021643437,0.25,0.6513761467889907,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0092312,0.0031810335319139883,0.9230769230769231,0.1875,0.24687506373497956,-0.129677003688658,-0.23535470644470965,-0.06328358507767674,0.007812552421089159,-0.004521647222650825,-0.0029059957411515635,0.1875,0.6605504587155977,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0092319,0.001053810795115527,0.9230769230769231,0.1875,0.16769957244105477,-0.029906466879146335,0.032137476244736625,-0.00020634021026674627,-0.010070211051173117,-0.004330495409260747,-0.002740678224829536,0.125,0.6605504587155977,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0092324,0.0145616585626446,0.3186813186813187,0.1875,0.12159464268080404,-0.03451446699237408,0.030311269668606457,-0.003386914001716178,-0.012839146222222333,-0.004058850689801429,-0.0025103948226990846,0.625,0.6605504587155977,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0092339,0.0011159364630495131,0.9230769230769231,0.1875,0.09446795240017002,0.02117569875637804,0.06453861238152925,0.0006686076063839578,-0.008163986670797336,-0.004143683041495679,-0.0025806274534302454,0.125,0.6605504587155977,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0092345,0.010337777588779904,0.9230769230769231,0.1875,0.13532713692659942,-0.05262526602430976,0.018375644613570205,0.0007486365723065153,-0.008745665610731548,-0.004143683040818301,-0.002580627464955892,0.4375,0.6605504587155977,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0092359,0.019890512646393986,0.9230769230769231,0.1875,0.2108256708823319,0.019069867998757553,0.10532386184184428,0.0007844899475286476,-0.008308424991539576,-0.0042321435682987855,-0.002654922841212668,0.0625,0.6605504587155977,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0092379,0.0033385071500996004,0.3186813186813187,0.1875,0.1779459149488031,-0.16212663951406153,-0.2325356381236348,-0.0006660265861739949,-0.007307958368811754,-0.004058850689801429,-0.0025103948226990846,0.4999999999999995,0.6605504587155977,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0092383,9.069683072715604e-05,0.3186813186813187,0.1875,0.07590147250996224,-0.016763835373675685,0.030448217489018825,-0.009160555005946317,-0.00590599193789113,-0.004762706097453653,-0.0031375485189146075,0.6875,0.6605504587155977,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0092400,0.03628404785603324,0.9230769230769231,0.1875,0.24242815853915065,0.05032584260862699,0.12740811841372185,-0.00016974957603929793,-0.010072728595888971,-0.00423214346899101,-0.002654923430245029,0.46875,0.6605504587155977,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0092455,0.04564874479572947,0.9230769230769231,0.1875,0.12116989122220027,-0.07372459003488989,-0.017797824130954487,-0.00028069828426602653,-0.011652930656919861,-0.004425021853649777,-0.002822120239755431,0.6562499999999996,0.6605504587155977,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0092468,6.04645538181041e-05,0.9230769230769231,0.1875,0.09813397046443413,-0.08213770571335427,-0.03418762229066568,0.0006913229711902356,-0.007390609940773422,-0.004232143710283025,-0.0026549216836530072,0.53125,0.6605504587155977,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tt0092494,0.011204879157270297,0.9230769230769231,0.1875,0.21391786533251614,-0.0748719791813039,-0.02279383521264213,-0.005585330696686481,-0.010116097069216734,-0.004324472019769645,-0.002733649971367626,0.0,0.6605504587155977,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0092501,0.002276058561581487,0.3626373626373627,0.96875,0.10224023690462604,-0.11092353689239957,-0.11116631789457843,0.010065504606754636,-0.05295297141466324,-0.005439590005046165,-0.0036870579919740278,0.125,0.6605504587155977,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0092513,0.015374940033780416,0.9230769230769231,0.1875,0.26738125142764657,-0.023926888017873377,0.04697800645792628,-7.107145609274157e-05,-0.007282405241355959,-0.004978009163369278,-0.003339789953907588,0.0937500000000004,0.6605504587155977,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0092550,0.0002973394267428741,0.3076923076923077,0.26041666666666663,0.19360479665149294,0.021862038396325254,0.09311811027829703,0.0007157083638475605,-0.00757326643798483,-0.005547636605535147,-0.003993166257044874,0.28125,0.6605504587155977,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0092563,0.03126017432395978,0.3186813186813187,0.1875,0.29935550964987356,0.10731803681208914,-0.09751797605269384,-0.29328266711296486,0.8586460346290979,-0.005104858199309186,-0.003440399856458291,0.1875,0.6605504587155977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
tt0092576,0.0016428418606072766,0.46153846153846156,0.1875,0.20751597182549153,-0.036077982147968084,0.05728512318637342,0.0006913162492312763,-0.007390602958121143,-0.0042321435817272495,-0.0026549227132354634,0.0,0.6605504587155977,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0092593,0.010699236020395823,0.3076923076923077,0.26041666666666663,0.29011405147315766,-0.10129680672936016,0.24444078080200693,0.0006913220946323422,-0.007390605259587596,-0.005241746381175852,-0.0036787002174800435,0.4375,0.6605504587155977,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tt0092603,0.005906257350429963,0.2417582417582418,0.14583333333333331,0.18989163386643304,-0.03412744270842103,0.06509786028023179,0.0007981429992539864,-0.008026061904336327,-0.004143683041523181,-0.0025806274565582056,0.375,0.6605504587155977,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0092618,0.005871373953996441,0.9230769230769231,0.1875,0.27119997375742727,-0.055059322928792204,-0.014719788746486322,-0.024242143725123202,0.020290380313035296,-0.004232143585755901,-0.002654922437502593,0.15625,0.6605504587155977,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0092637,0.00047341752302636404,0.3186813186813187,0.1875,0.27241281454158545,0.29889091311581567,-0.14674412374293025,-0.0041193619431894,-0.010381081780476835,-0.004738636392104952,-0.003101998028749323,0.0937500000000004,0.6605504587155977,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0092644,0.045713196023425696,0.9230769230769231,0.1875,0.2760225836732236,-0.0487903497136827,-0.01999605781383587,-0.005479131867046921,-0.00554604034106072,-0.0052475868752849125,-0.0035383860475525744,0.0,0.6605504587155977,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0092675,0.030883101419654568,0.9230769230769231,0.1875,0.24502294059747057,-0.12079067765656266,-0.03292383462149466,0.00042067123697659916,-0.007910438407367574,-0.004143683042610271,-0.0025806274587581376,0.0625,0.6697247706422012,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0092695,0.007785309638315656,0.9230769230769231,0.1875,0.24571433108380433,-0.06785131203868727,0.058297593056319236,0.0005034200769397902,-0.007618990550999532,-0.004143683042467595,-0.002580627458680227,0.1875,0.6605504587155977,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0092699,0.010028145917579504,0.9230769230769231,0.1875,0.17439848744727107,-0.0015947715044905266,0.046461532313943336,-0.02996022734187862,-0.0027103869194057264,-0.004648069168427249,-0.003025922516654191,0.21875,0.6605504587155977,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0092718,0.012877953294786627,0.9230769230769231,0.1875,0.22216466189473127,0.03270134462117269,0.12973307952301935,-0.0017307537316203737,-0.004958275034086664,-0.004232143584407157,-0.002654923183018372,0.0625,0.6605504587155977,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0092752,0.0003970062736957929,0.9230769230769231,0.1875,0.19279361785266003,0.011601117187879926,0.030776372010648635,0.00044543878992627065,-0.0075943127175313605,-0.004143683041301737,-0.00258062745478891,0.1875,0.6605504587155977,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0092804,0.003274055922403379,0.3186813186813187,0.1875,0.2136813547815392,-0.10718605849282828,-0.05192240450909925,0.000691326534326596,-0.007390602673334556,-0.004627448541382543,-0.0030011372140317104,0.25,0.6605504587155977,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0092843,0.001427561471188972,0.40659340659340665,0.1875,0.23982584841991086,-0.037500048698094236,0.1564426760831844,0.0006913143311203505,-0.007390595342861934,-0.009658948729729293,0.0008422456020412759,0.1875,0.6605504587155977,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0092890,0.08716530211679094,0.9230769230769231,0.1875,0.2120373395398667,0.006884847250074227,0.0677159301488903,-0.002150833349344726,-0.008199321768419279,-0.004143683042530035,-0.0025806274570546336,0.15625,0.6605504587155977,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
tt0092929,0.0020989837968284682,0.6373626373626374,0.1875,0.3313755416183764,0.27589982895085785,-0.1791589684342435,-0.0024066813651666776,-0.00890835489019081,-0.004738636392104952,-0.003101998028749323,0.15625,0.6697247706422012,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0092948,0.0053737041648782005,0.9230769230769231,0.1875,0.1889141373899683,-0.00861743194739243,0.09111184551616472,-0.001715762105043696,-0.007036847171352187,-0.00432447075410717,-0.002733650166195595,0.3125,0.6605504587155977,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0092965,0.04409261309197124,0.9230769230769231,0.1875,0.23672485099980997,-0.08290949781928802,0.018287510032624524,-0.04897390991815026,-0.022926943311119552,-0.009916485151041226,-0.016906374266550103,0.34375,0.6605504587155977,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tt0092991,0.0609432869063012,0.9230769230769231,0.1875,0.21453705728797182,-0.07455507799977244,-0.006391878607063792,0.0007055979401862126,-0.008415942994535332,-0.005404223431705544,-0.003771224783788314,0.34375,0.6605504587155977,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0092997,0.0014076281017983887,0.9230769230769231,0.1875,0.24362321298160583,-0.1548368729068819,-0.3212771833503644,-0.018717077649793037,0.022990327534481027,-0.004976609513155863,-0.0033181395466333388,0.0,0.6605504587155977,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0093010,0.03316945888875453,0.9230769230769231,0.1875,0.30223307408134953,0.09442727866307232,-0.05731215542337454,-0.05008417144428384,0.03340707869776732,-0.004420927082164428,-0.00281723928013618,0.0937500000000004,0.6605504587155977,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0093015,0.0015916795458381118,0.3626373626373627,0.96875,0.052620443046323614,-0.03305138621583776,-0.014983974736933409,0.009613451458375178,-0.04945001092770664,-0.004842476833780453,-0.0031813008805681915,0.15625,0.6697247706422012,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0093058,0.2693114482655975,0.3186813186813187,0.1875,0.20484876310792308,-0.07917298488215649,-0.02061508676782521,-0.0044487184939174945,-0.004178699383658789,-0.00528361158344199,-0.003963714071765223,0.4999999999999995,0.6605504587155977,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tt0093105,0.051164308106104,0.9230769230769231,0.1875,0.2378587529660025,-0.10418300994261757,0.17261209912455439,-0.0259323492380134,0.024500222739728624,-0.005377849585945413,-0.0037996398635149198,0.21875,0.6605504587155977,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0093132,0.00035248841539015584,0.4945054945054945,0.41666666666666663,0.1183704658483002,-0.046747985791905575,0.020158635948934786,-0.008832423588464122,-0.012001015012380666,-0.0041436830420325714,-0.002580627453545568,0.40625,0.6605504587155977,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0093137,0.007915208762177627,0.9230769230769231,0.1875,0.20573643042161577,-0.10427702223580701,0.032624257896773444,-0.0101960349418651,-0.005576580844218062,-0.00414368304131623,-0.002580627453151568,0.03125,0.6605504587155977,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0093177,0.047126139690394905,0.3186813186813187,0.1875,0.2892661304477894,0.04695248758467491,-0.05635294614377012,0.0005471019392648488,-0.007832061889267775,-0.00414368304143213,-0.002580627457188543,0.0937500000000004,0.6605504587155977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0093185,0.006308246966473401,0.9230769230769231,0.1875,0.2907753032728664,-0.19753328035739584,-0.24084597121601095,-0.001063991217750822,-0.007806115740161658,-0.004143683041584992,-0.0025806274530764724,0.125,0.6605504587155977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
tt0093191,0.025017043030828946,0.9670329670329672,0.15625,0.2539381658183566,0.001503740608331433,0.025591803574339992,0.0004605202834613611,-0.008726271611096643,0.14869571115187644,-0.001874640596389634,0.40625,0.6605504587155977,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0093200,0.00053554319096035,0.9230769230769231,0.1875,0.14030553261462494,-0.03996227045444877,0.033404126163570406,0.00036907540385597954,-0.007968104217960242,-0.00432447075410717,-0.002733650166195595,0.0937500000000004,0.6605504587155977,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0093206,0.0017239042294623175,0.16483516483516486,0.11458333333333333,0.15608603442937174,-0.031233502894605168,0.01683095193546554,0.0014297317146443785,-0.01139624487839932,0.15747195124024377,-0.0008669859196078517,0.21875,0.6697247706422012,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0093207,0.00030697388861498985,0.4945054945054945,0.41666666666666663,0.09637228671512703,-0.055669608148101415,-0.02893459022334286,0.0007148657701987766,-0.007569073980742059,-0.004143683041168162,-0.002580627456352126,0.1875,0.6605504587155977,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0093209,0.00340030059521041,0.3186813186813187,0.1875,0.2635137046126805,-0.0020220213226794567,0.08527266154348652,-0.00046175809888061544,-0.00829847423445146,-0.004627240246137133,-0.0030012290109370137,0.21875,0.6605504587155977,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0093223,0.00653980627422735,0.9230769230769231,0.1875,0.16077543896246801,-0.06004207445723891,-0.03209583534360092,-0.0028838577487084005,-0.008148765610545717,-0.004737701264382135,-0.0031002501253028342,0.1875,0.6605504587155977,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0093260,0.020605123939046413,0.9230769230769231,0.1875,0.18581656658206794,-0.0446095806663424,0.020614777749745707,-0.04601534929774419,0.020079057076443182,-0.004524036140095496,-0.002908033141440375,0.0625,0.6605504587155977,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0093277,0.001760780962834897,0.9230769230769231,0.1875,0.24333538480706968,0.052175265046222906,0.0034543385963314807,-0.0875550221348321,0.07360442022245392,-0.004420932892131433,-0.002817264365251623,0.03125,0.6605504587155977,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0093342,0.005134503732191195,0.4395604395604396,0.22916666666666666,0.1652662046423031,-0.01493092733162648,0.07449747622077833,0.0006913186540289562,-0.007390603032255213,0.13371027860048795,-0.001016230219742046,0.46875,0.6605504587155977,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0093378,0.010863686317868139,0.9230769230769231,0.1875,0.27134990142278764,0.034807624681839844,0.043298881650703155,4.550939005877183e-06,-0.007939849316496538,-0.004143683041255912,-0.0025806274612587346,0.0937500000000004,0.6605504587155977,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0093389,0.0365674339242027,0.16483516483516486,0.1875,0.1766746991378788,-0.06566272708841443,0.02531050900069706,-0.0033431965291982045,-0.011203985402995017,-0.00473820996726757,-0.0031038448665453747,0.34375,0.6605504587155977,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0093409,0.09304431719572044,0.9230769230769231,0.1875,0.27486283262983463,-0.09788488899945165,-0.22442306825930894,-0.05382751235757802,0.023248298768720643,-0.005832213059055384,-0.0044409750495631424,0.3125,0.6605504587155977,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0093412,0.003218242488109745,0.28571428571428575,0.20833333333333331,0.27058768835939473,0.2903819592973074,-0.004764452771975116,-0.00034933828998294194,-0.01176339219832766,-0.006417135328429354,-0.003909416433204456,0.15625,0.6605504587155977,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0093428,0.034658813805054305,0.3186813186813187,0.1875,0.19546118590099013,-0.09874360184305855,-0.03814623615923772,-0.0025393204006235633,-0.008831261958516247,-0.004324470076589543,-0.0027336516767143388,0.03125,0.6605504587155977,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0093435,0.0008435137480448686,0.3626373626373627,0.96875,0.2840748849668992,-0.27302921633249616,-0.3787651520883457,0.0010225136685291594,-0.012550624844826467,-0.004143683040381032,-0.002580627459886531,0.125,0.6605504587155977,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0093437,0.05431942825781023,0.9230769230769231,0.1875,0.29463716091447556,-0.07319219769998017,0.07322352732078076,-0.013723123000026113,-0.004035056966284552,-0.005102647699695549,-0.0034412531794884914,0.1875,0.6605504587155977,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0093509,0.00153653055719083,0.9230769230769231,0.1875,0.15427340013460217,-0.07151620248038436,-0.024651100746044208,-0.023319260402485165,-0.0032328307732455153,-0.0047379943730139025,-0.003099774733124566,0.40625,0.6605504587155977,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0093512,0.006695286555473903,0.3186813186813187,0.1875,0.2609883728682824,0.19657024897501232,0.029224207319589354,-0.009647432835159038,-0.00878569045607054,-0.0044209273386503585,-0.002817206134606732,0.3125,0.6605504587155977,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0093560,0.010603555847321021,0.9230769230769231,0.1875,0.18305847092379962,-0.06503069484356822,-0.04672263910218184,0.000691313648276987,-0.007390589374157517,-0.004232143590493122,-0.0026549233672857227,0.0937500000000004,0.6605504587155977,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0093565,0.022587829747763143,0.9230769230769231,0.1875,0.34403089264481834,0.014323863741694053,0.13296989968462017,-0.03769507026826013,0.024202925186496544,-0.005411796139836254,-0.003898327863798524,0.1875,0.6605504587155977,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0093578,0.003989331660702159,0.4285714285714286,0.32291666666666663,0.1872802780517825,-0.07069049127224362,0.018389952937130003,0.1509273950007205,0.043706665146875774,-0.004420938762787418,-0.002817219769095026,0.34375,0.6605504587155977,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0093593,5.714232558634005e-05,0.7142857142857143,0.6666666666666666,0.2456867598426818,0.2219924003852861,-0.18712325903757016,0.0007422313895862311,-0.0077653170671878975,-0.004232143495597985,-0.002654922861951771,0.15625,0.6697247706422012,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0093603,0.006966712602009017,0.4285714285714286,0.84375,0.3090516852911816,-0.16288124011354713,-0.17849439601051081,0.05453359917829014,0.005541055778269335,-0.005850748859170893,-0.003754357475840107,0.6562499999999996,0.6605504587155977,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0093605,0.013955351910347677,0.9230769230769231,0.1875,0.1729506138060335,-0.051424204719212864,-0.04244523833837281,-0.008107402581331788,-0.0010689315244559556,-0.004738735032730774,-0.003101958754360274,0.0937500000000004,0.6605504587155977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0093629,0.02975919160884882,0.9230769230769231,0.1875,0.21919387160610487,0.0003272900602372087,-0.02189434374377977,-0.004260194753272822,-0.006309377393822085,-0.004324471198320321,-0.0027336551248048372,0.03125,0.6605504587155977,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0093640,0.015038730536725903,0.9230769230769231,0.1875,0.2872519399894607,0.02139409171109594,-0.19428711185126632,-0.09107184330208458,0.04135376029666132,-0.004627423820664992,-0.003000324555433892,0.15625,0.6605504587155977,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0093660,0.000921918334314498,0.9230769230769231,0.1875,0.19191951179586977,0.06591247450101115,-0.023632975013976248,-0.012694035753282111,-0.013140020339579771,-0.004855426476306451,-0.003205065042100621,0.0,0.6605504587155977,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0093668,0.0002431871065651217,0.6483516483516484,0.71875,0.19096988913210877,-0.0030475742945044026,0.023588185429511983,0.0006913239906033072,-0.00739060652555353,-0.00414368304208154,-0.0025806274538297713,0.15625,0.6605504587155977,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0093677,0.005148457090764604,0.46153846153846156,0.3958333333333333,0.27426921102454815,-0.0005352248065527703,-0.09524897450764563,0.0003274438743066605,-0.008020262406643552,-0.004738258119021568,-0.0031045653338011,0.0937500000000004,0.6605504587155977,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0093693,0.02198451310087481,0.9230769230769231,0.1875,0.242601090180044,0.020489842389817825,0.08272484557640088,-0.03679869530945094,0.056288608004501646,-0.004868158140781461,-0.0032479255078346463,0.0937500000000004,0.6605504587155977,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0093713,0.002384695424760168,0.2417582417582418,0.14583333333333331,0.282133908083075,0.22740097653750985,-0.053945419685108305,-0.013361496926435651,-0.006138298631290794,0.12435813452598128,-0.0009106225561460953,0.34375,0.6605504587155977,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0093748,0.054554642016619116,0.9230769230769231,0.1875,0.2197536352363094,-0.07628739124407889,0.043842721239539376,-0.005501327491712662,-0.008717922367261464,-0.004627326852006917,-0.0030002701351728345,0.3125,0.6605504587155977,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0093754,2.6245603030935344e-05,0.8461538461538463,0.4270833333333333,0.12117376019916991,-0.04717359916744691,-0.02139105658073689,0.0006913222440007671,-0.007390602838065179,-0.004143683040900084,-0.002580627454609134,0.46875,0.6330275229357802,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0093773,0.155530779115676,0.9230769230769231,0.1875,0.14016148906363132,-0.10949075406065427,-0.07970231605732375,-0.0031353067196928327,-0.004781968382195623,-0.004627341028396768,-0.003002143000511181,0.375,0.6605504587155977,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0093776,0.0005541476690582279,0.3186813186813187,0.1875,0.2768898701626511,0.14205476555387037,0.054069798663928456,-0.033011698603429465,-0.002679934731483589,-0.005533563505561507,-0.0038391464219745485,0.15625,0.6605504587155977,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0093777,0.015767959633598092,0.9230769230769231,0.1875,0.1920245586294684,-0.07727288074441355,0.08939145418028321,-0.0025866219541784167,-0.006484653788329216,-0.00522398647871808,-0.003590530924159698,0.03125,0.6605504587155977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
